Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speaker_name
699	4	oh, yeah, all the time.	Agree	00:16:45,598	00:16:47,700	superstore	Sandra
699	5	is there a coffee machine in there?	Care	00:16:47,734	00:16:49,168	superstore	Dina
701	0	hey, iceman, i was looking for you.	Greet	00:19:53,505	00:19:56,175	superstore	superstore person1
701	1	hey, rex joshi.	Greet	00:20:08,020	00:20:09,455	superstore	superstore person1
701	4	welcome to the  no options  club.	Joke	00:20:31,944	00:20:35,181	superstore	Amy
702	0	good morning, everyone.	Greet	00:00:01,002	00:00:01,536	superstore	Glenn
702	2	oh, good, i'm glad you're excited, because our computer system is down, so today all we can take is cash.	Inform	00:00:10,278	00:00:16,517	superstore	Glenn
702	3	oh, she's been late a lot lately.	Inform	00:00:25,193	00:00:26,494	superstore	Nico
702	4	last thursday, last monday. thursday before that.	Inform	00:00:26,527	00:00:29,130	superstore	Nico
702	6	it has nothing to do with emma, okay?	Oppose	00:00:34,602	00:00:37,538	superstore	Glenn
702	8	it is not drugs!	Oppose	00:00:49,117	00:00:50,551	superstore	Glenn
702	9	it's just marriage counseling.	Inform	00:00:50,584	00:00:52,553	superstore	Glenn
702	11	look, adam hasn't even moved out.	Inform	00:00:59,669	00:01:01,871	superstore	Glenn
702	12	so, you know, just clam up your face holes.	Prevent	00:01:09,670	00:01:13,274	superstore	Glenn
702	13	sorry i'm late. traffic.	Apologise	00:01:19,247	00:01:21,449	superstore	Amy
702	14	sorry.	Apologise	00:01:32,626	00:01:38,699	superstore	Cheyenne
705	0	if you want, you can tell everyone something embarrassing about me.	Inform	00:03:01,014	00:03:05,419	superstore	Glenn
705	2	listen. buck up, buttercup.	Comfort	00:03:21,469	00:03:23,271	superstore	Dina
705	6	um--yeah, no.	Oppose	00:03:29,810	00:03:32,380	superstore	Amy
705	11	i am the worst friend.	Apologise	00:03:43,424	00:03:44,992	superstore	Glenn
705	12	yeah, you are.	Agree	00:03:45,025	00:03:46,460	superstore	Dina
706	0	i call dibs on amy.	Inform	00:03:53,301	00:03:54,468	superstore	Marcus
706	1	but you can't just call dibs on a human.	Oppose	00:03:54,502	00:03:56,737	superstore	Jonah
706	3	did i? no, i--no.	Oppose	00:03:58,071	00:03:59,072	superstore	Jonah
706	4	no, actually, naomi and i broke up.	Inform	00:04:02,676	00:04:04,712	superstore	Jonah
707	2	i know.	Agree	00:04:24,665	00:04:26,434	superstore	Sandra
707	4	i can't believe she's still pretending to be dating jeff.	Complain	00:04:30,671	00:04:33,341	superstore	Nico
707	5	i'm dating jeff, okay?	Inform	00:04:33,374	00:04:34,608	superstore	Nico
707	8	someone sounds   jealous.	Taunt	00:04:37,545	00:04:41,515	superstore	Cheyenne
708	1	ooh, nice assist!	Praise	00:04:58,599	00:04:59,800	superstore	Garrett
708	2	hey, i played basketball when i was a kid until my parents let me stop.	Introduce	00:04:59,833	00:05:04,104	superstore	Jonah
710	0	yeah, you didn't have to kidnap me, dina.	Oppose	00:05:41,909	00:05:43,477	superstore	Amy
710	1	all right, everybody. first on the agenda: free talk.	Inform	00:05:47,248	00:05:50,718	superstore	Dina
710	2	also, no religion or politics. too divisive.	Inform	00:05:53,287	00:05:55,523	superstore	Dina
710	3	also, don't tell a story about someone we don't all know.	Inform	00:05:55,556	00:05:58,559	superstore	Dina
710	4	it makes people feel excluded.	Inform	00:05:58,592	00:06:00,528	superstore	Dina
710	5	other than that, sky's the limit.	Inform	00:06:00,561	00:06:03,231	superstore	Dina
710	6	we're not talking about music!	Oppose	00:06:11,004	00:06:12,873	superstore	Dina
711	1	are you literally insane?	Criticize	00:06:27,020	00:06:28,922	superstore	Nico
711	2	sorry, mateo. could you throw us back the muffin ball, though?	Apologise	00:06:28,956	00:06:31,392	superstore	Garrett
711	4	hey, yo, you know what?	Greet	00:06:33,427	00:06:35,729	superstore	Garrett
711	5	hey, thanks, mateo!	Thank	00:06:37,731	00:06:39,367	superstore	Garrett
711	7	just get the blockers.	Arrange	00:06:42,503	00:06:44,004	superstore	Garrett
712	1	cut to: glug, glug, glug, glug.	Joke	00:06:49,777	00:06:51,645	superstore	Justine
712	2	oh, uh, white wine. two ice cubes.	Inform	00:06:53,547	00:06:56,384	superstore	Justine
712	3	i'll take a rusty spaniard.	Inform	00:06:56,417	00:06:58,652	superstore	Myrtle
712	5	i'll have four beers, please.	Inform	00:07:11,031	00:07:13,767	superstore	Cheyenne
712	6	how about we order our meals at the same time and then maybe you can just bring the check now.	Advise	00:07:13,801	00:07:18,672	superstore	Amy
713	1	i'm throwing this away.	Inform	00:07:44,031	00:07:46,400	superstore	Glenn
713	3	is the best you can do good? whoo.	Taunt	00:07:54,074	00:07:55,809	superstore	Garrett
713	5	well, i get the emails.	Inform	00:08:01,114	00:08:02,983	superstore	Glenn
713	6	i mean, i'd say you're a natural.	Praise	00:08:03,817	00:08:05,453	superstore	Garrett
713	7	please! anyone can hit that stupid mannequin.	Taunt	00:08:13,126	00:08:15,363	superstore	Nico
713	8	i did it! i'm simone biles!	Flaunt	00:08:27,475	00:08:29,710	superstore	Nico
714	0	so, cheyenne, how are things with you and bo?	Care	00:08:46,334	00:08:49,703	superstore	Amy
714	1	little dangerous, little mysterious, little dyslexic.	Introduce	00:08:51,905	00:08:56,877	superstore	Cheyenne
714	2	and, um, sandra, you're still with jeff?	Care	00:09:02,616	00:09:05,586	superstore	Amy
714	3	um, yeah. it's fine.	Agree	00:09:05,619	00:09:08,356	superstore	Sandra
714	5	we need deets.	Inform	00:09:10,491	00:09:11,559	superstore	Dina
714	7	oh, god, he's...gentle and strong.	Praise	00:09:28,376	00:09:33,647	superstore	Sandra
714	8	sometimes he's dark.	Introduce	00:09:33,681	00:09:36,250	superstore	Sandra
715	0	oh, yeah? what are you gonna do about it?	Taunt	00:10:53,494	00:10:55,463	superstore	Marcus
715	1	call your girlfriend amy?	Taunt	00:10:55,496	00:10:56,797	superstore	Marcus
715	2	what? no. that's--why would i--	Oppose	00:10:56,830	00:10:58,699	superstore	Jonah
717	0	okay, this is gonna sound so naughty, but should we get another round of drinks?	Advise	00:11:13,614	00:11:17,718	superstore	Justine
717	1	look, i really appreciate this gesture, i do.	Thank	00:11:25,226	00:11:29,029	superstore	Amy
717	2	yeah, um...	Agree	00:11:43,677	00:11:45,813	superstore	Dina
717	3	yeah, i'm sorry this wasn't perfect.	Apologise	00:11:45,846	00:11:47,515	superstore	Dina
717	4	no. we can stay.	Oppose	00:11:56,424	00:11:58,426	superstore	Amy
717	5	no, it's fine. forget it, i'll just--	Comfort	00:11:58,459	00:11:59,860	superstore	Dina
717	7	no, no, no. we can stay, dina.	Oppose	00:12:01,629	00:12:03,731	superstore	Amy
717	8	i want to stay.	Inform	00:12:03,764	00:12:05,666	superstore	Amy
717	11	no, cheyenne, she's not an option.	Oppose	00:12:31,492	00:12:34,061	superstore	Amy
717	12	she sucks!	Complain	00:12:35,763	00:12:37,498	superstore	Cheyenne
717	14	no. no, no, no, really. i have.	Oppose	00:12:57,618	00:13:00,120	superstore	Dina
717	17	i had to erase the security camera footage.	Inform	00:13:10,097	00:13:13,667	superstore	Dina
718	0	where are the paper towels?	Ask for help	00:13:20,240	00:13:21,709	superstore	superstore person1
718	1	i'm sorry, i don't think we sell those here.	Apologise	00:13:21,742	00:13:24,578	superstore	Glenn
718	3	he's gonna be fine.	Comfort	00:13:44,698	00:13:47,000	superstore	Nico
719	3	three jet skis in that garage.	Introduce	00:14:34,375	00:14:35,809	superstore	Dina
719	4	thanks.	Thank	00:14:37,678	00:14:38,779	superstore	Amy
720	0	oh. you okay?	Care	00:15:04,272	00:15:07,341	superstore	Nico
720	2	winner gets amy.	Inform	00:15:33,301	00:15:34,435	superstore	Marcus
720	3	you--what--you can't win a person by throwing a taped up muffin at a bucket.	Oppose	00:15:34,468	00:15:38,706	superstore	Jonah
720	4	oh, yeah? then what's this?	Taunt	00:15:38,739	00:15:43,244	superstore	Marcus
720	5	boom! yes!	Flaunt	00:15:43,277	00:15:44,645	superstore	Marcus
722	1	what's up, ames?	Care	00:18:10,658	00:18:12,793	superstore	Marcus
722	2	hey, uh...keep me posted on things.	Inform	00:18:14,928	00:18:19,032	superstore	Marcus
722	5	no.	Oppose	00:18:33,914	00:18:36,016	superstore	Cheyenne
723	0	hello--hello, glenn. good mor--afternoon.	Greet	00:18:55,035	00:18:56,904	superstore	Dina
723	1	good afternoon to you.	Greet	00:18:56,937	00:18:58,739	superstore	Dina
723	3	thank you.	Thank	00:19:05,946	00:19:07,748	superstore	Glenn
723	5	are you okay?	Care	00:19:09,550	00:19:10,751	superstore	Glenn
725	6	yeah, no, i-i like it, i like it.	Praise	00:20:57,691	00:21:01,995	superstore	Amy
727	7	no, i just don't think people come here to find love.	Oppose	00:02:06,854	00:02:09,990	superstore	Amy
727	10	oh! that is such a good idea.	Praise	00:02:16,764	00:02:18,966	superstore	Glenn
729	0	you guys, look what jeff just sent me.	Flaunt	00:03:01,675	00:03:04,778	superstore	Sandra
729	5	look what jeff just sent me.	Flaunt	00:03:29,369	00:03:31,071	superstore	Sandra
729	6	oh, we need more tissue paper.	Leave	00:03:34,041	00:03:36,844	superstore	Nico
729	7	what's wrong with him?	Care	00:03:38,145	00:03:40,080	superstore	Garrett
730	0	hello.	Greet	00:04:06,874	00:04:07,875	superstore	superstore person1
730	1	welcome to cloud 9.	Greet	00:04:07,908	00:04:09,042	superstore	superstore person1
730	2	and you must be the little princess we've been expecting.	Praise	00:04:09,076	00:04:13,681	superstore	superstore person1
730	5	oh, that's so sweet.	Praise	00:04:36,770	00:04:38,972	superstore	Amy
731	0	you're doing great.	Praise	00:04:52,786	00:04:54,788	superstore	Dina
731	1	good, good, good.	Praise	00:04:56,189	00:04:57,424	superstore	Dina
731	3	hey, jonah.	Greet	00:05:09,236	00:05:11,071	superstore	Glenn
731	6	oh, wow. i'm--i'm so sorry.	Apologise	00:05:23,050	00:05:26,086	superstore	Glenn
731	8	i'm so sorry.	Apologise	00:05:29,056	00:05:30,690	superstore	Glenn
732	1	what about you? any hot valentine's day plans?	Care	00:05:39,967	00:05:42,803	superstore	Cheyenne
734	0	hey. oh, what is arthur doing in womenswear?	Care	00:06:38,959	00:06:42,796	superstore	Glenn
734	5	glenn, again, an arrow. never mind.	Comfort	00:07:04,792	00:07:08,696	superstore	Amy
735	0	i'm so sorry.	Apologise	00:08:15,155	00:08:16,890	superstore	Jonah
735	1	are you okay?	Care	00:08:16,924	00:08:17,724	superstore	Jonah
735	4	are you sure? 'cause i can give you a ride to the hospital.	Care	00:08:23,096	00:08:25,933	superstore	Jonah
738	1	wh--what you got there?	Care	00:09:38,879	00:09:41,715	superstore	Amy
738	6	just look around. look-look under that sweater.	Arrange	00:09:56,363	00:09:58,866	superstore	Glenn
738	8	you don't have to cry, sweetie.	Comfort	00:10:13,814	00:10:16,383	superstore	Amy
738	9	he won't leave me alone.	Complain	00:10:16,416	00:10:18,919	superstore	Myrtle
738	10	why won't he leave me alone?	Complain	00:10:18,952	00:10:22,690	superstore	Myrtle
739	0	that's crazy.	Complain	00:10:35,712	00:10:37,113	superstore	Amy
739	3	arthur? he's so sweet.	Praise	00:10:58,091	00:11:00,794	superstore	Amy
739	7	stop talking, glenn.	Prevent	00:11:15,743	00:11:16,810	superstore	Amy
740	6	yeah, i'm free.	Agree	00:12:21,241	00:12:23,043	superstore	superstore person1
741	0	she's not the shoplifter.	Inform	00:12:23,076	00:12:25,545	superstore	Jonah
741	2	oh, no, no, no. that was just--	Oppose	00:12:30,918	00:12:32,152	superstore	Jonah
741	6	thank you for your service.	Thank	00:12:47,267	00:12:48,836	superstore	Dina
744	4	ahh, what a small, thoughtful...small gift.	Taunt	00:18:07,654	00:18:12,625	superstore	Nico
744	11	i'm sorry. i've been dealing with a lot of drama today.	Apologise	00:18:37,817	00:18:40,153	superstore	Nico
747	1	i did. yeah.	Agree	00:02:40,120	00:02:41,922	superstore	Amy
747	2	a promotion with no raise. well done.	Praise	00:02:41,955	00:02:44,091	superstore	Amy
747	3	okay. so you can clean this up?	Arrange	00:02:53,166	00:02:55,769	superstore	Amy
747	4	i got a lot on my plate right now, uh, but sure, yeah, i'll take care of it.	Agree	00:02:55,803	00:03:01,074	superstore	Marcus
747	5	you know what they say: heavy is the head that wears the pants.	Joke	00:03:01,108	00:03:04,845	superstore	Marcus
748	0	ooh, it is pleasant as hell in here.	Praise	00:03:15,756	00:03:18,692	superstore	Garrett
748	1	i'm trying to get them to fix it, but, my god, these people!	Complain	00:03:24,197	00:03:27,267	superstore	Glenn
748	2	i'm doing everything i can.	Inform	00:03:33,140	00:03:34,975	superstore	Glenn
748	6	okay, i can work with that. yes, glenn.	Agree	00:03:54,161	00:03:56,096	superstore	Garrett
748	7	get out there and fix that heating system or whatever.	Arrange	00:03:56,129	00:04:00,968	superstore	Garrett
748	8	yeah, go fix it. and take your time!	Arrange	00:04:07,207	00:04:10,043	superstore	Garrett
749	0	you're getting your gross guy heat all over me.	Criticize	00:04:21,154	00:04:23,223	superstore	Cheyenne
749	1	oh, i'm sorry. is this better? is this helping?	Taunt	00:04:23,256	00:04:25,793	superstore	Nico
750	0	i am really sorry.	Apologise	00:04:33,366	00:04:35,168	superstore	superstore person1
750	1	it's fine. it's not real leather anyway.	Comfort	00:04:39,206	00:04:42,075	superstore	Amy
750	3	no. just other it guys.	Oppose	00:04:50,250	00:04:52,920	superstore	superstore person1
750	5	here you are.	Inform	00:05:06,033	00:05:07,267	superstore	Jonah
750	6	i'm in it.	Introduce	00:05:10,337	00:05:12,139	superstore	superstore person1
752	0	marcus, a customer just slipped on the spill.	Inform	00:05:52,212	00:05:55,148	superstore	Amy
752	1	yeah, sorry, ames. we'll get to it.	Apologise	00:05:55,182	00:05:56,850	superstore	Marcus
752	2	yeah, no, i get it. it's hot everywhere.	Agree	00:05:59,086	00:06:01,254	superstore	Amy
752	3	okay. relax.	Comfort	00:06:03,090	00:06:04,925	superstore	Marcus
752	4	there's no need to get emotional.	Comfort	00:06:04,958	00:06:06,193	superstore	Marcus
752	7	okay, you know what? it's not a big deal.	Comfort	00:06:10,663	00:06:13,266	superstore	Amy
752	10	yeah, you little sourpuss.	Joke	00:06:26,446	00:06:28,882	superstore	Marcus
754	0	i cannot believe he told me to smile.	Complain	00:06:51,712	00:06:52,512	superstore	Amy
754	1	yeah. that's so out of line.	Criticize	00:06:53,974	00:06:55,375	superstore	Jonah
754	2	i completely agree.	Agree	00:06:55,408	00:06:56,977	superstore	Jonah
754	5	you know what? maybe let's just let this one go, you know?	Advise	00:07:06,519	00:07:08,388	superstore	Jonah
754	9	no. no. no. it's just-remembering that all of us are in the hot store, you know?	Oppose	00:07:20,500	00:07:28,175	superstore	Jonah
754	10	what is wrong with people today?	Complain	00:07:38,185	00:07:42,322	superstore	Amy
755	3	your job is to hand me the tools as i need them, okay?	Inform	00:07:55,368	00:08:00,040	superstore	Glenn
755	5	in fact, my ancestors built the ships that brought the very first african-americans to this country.	Introduce	00:08:07,214	00:08:14,187	superstore	Glenn
755	6	no!	Oppose	00:08:16,323	00:08:18,391	superstore	Glenn
755	7	no.	Oppose	00:08:18,425	00:08:20,360	superstore	Glenn
756	0	i've got a really bad itch at the back of my throat.	Inform	00:08:48,188	00:08:50,323	superstore	Dina
756	3	oh, it's not your fault. you're just an annoying person.	Criticize	00:09:10,410	00:09:12,345	superstore	Dina
756	4	look, let's be adults and just not talk.	Advise	00:09:12,379	00:09:14,414	superstore	Garrett
756	7	thank you both for agreeing to sit down.	Thank	00:09:32,099	00:09:35,335	superstore	Jonah
758	0	okay, so...	Inform	00:10:54,614	00:10:56,716	superstore	Amy
758	1	we had to let marcus go.	Inform	00:11:00,453	00:11:01,554	superstore	Amy
758	5	anyway, the rest of the warehouse walked out in solidarity with him.	Inform	00:11:08,461	00:11:12,432	superstore	Amy
758	9	guys, it's fine, okay?	Comfort	00:11:38,291	00:11:39,359	superstore	Jonah
758	10	i've got the manual, so, you know, all we need, really, are two people throwing the truck, one pushing the line, one on bulk transition, two pulling pallets, three pre-pushing hba, and one person bowling c and d.	Arrange	00:11:39,392	00:11:54,474	superstore	Jonah
758	11	let's do that.	Arrange	00:11:57,810	00:11:59,512	superstore	Amy
759	0	okay, guys. good work.	Praise	00:13:33,740	00:13:36,476	superstore	Amy
759	3	don't worry, sandra. everything's gonna be okay.	Comfort	00:13:49,356	00:13:50,823	superstore	Nico
759	4	just toss the scanner over to us.	Arrange	00:13:50,857	00:13:52,925	superstore	Nico
760	4	really? that's awesome.	Praise	00:14:36,469	00:14:39,639	superstore	Cheyenne
